source_organisation,dataset,period,sheet_name,column_position,original_column_name,inferred_role,example_value,notes
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,10,Average of May-24,date,15329.107499714288,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,11,Average of Apr-25,date,19330.54692982723,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,12,Average of May-25,date,20112.74435391671,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,13,MoM,percentage,4.046431934538504,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,14,YoY,percentage,31.2062320281307,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-05,LPG MAY 2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,2,Average of Jun-24,date,7096.508900226757,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,3,Average of May-25,date,7759.3834558524,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,4,Average of Jun-25,date,8072.905026148504,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,5,MoM,percentage,4.040547449161494,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,6,YoY,percentage,13.758823382727627,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,10,Average of Jun-24,date,15593.28214940983,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,11,Average of May-25,date,20112.74435391671,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,12,Average of Jun-25,date,20491.80274452816,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,13,MoM,percentage,1.8846676711108898,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,14,YoY,percentage,31.41430103157421,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-06,LPG JUNE 2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,2,Average of Aug-24,date,6344.290732582847,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,3,Average of Jul-25,date,8078.830141552423,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,4,Average of Aug-25,date,6387.148336734691,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,5,MoM,percentage,-20.939687741629626,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,6,YoY,percentage,0.6755302674219479,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,10,Average of Aug-24,date,14767.407776654149,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,11,Average of Jul-25,date,20197.075353881057,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,12,Average of Aug-25,date,16064.656556122443,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,13,MoM,percentage,-20.460481160528673,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,14,YoY,percentage,8.784539569084828,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-08,LPG AUGUST 2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,2,Average of Jul-24,date,6042.332931619161,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,3,Average of Jun-25,date,8072.905026148504,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,4,Average of Jul-25,date,8078.830141552423,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,5,MoM,percentage,0.07339508373662795,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,6,YoY,percentage,33.703823224906984,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,10,Average of Jul-24,date,13611.682851363203,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,11,Average of Jun-25,date,20491.80274452816,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,12,Average of Jul-25,date,20197.075353881057,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,13,MoM,percentage,-1.4382697038492722,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,14,YoY,percentage,48.380443288526436,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-07,LPG_JULY_2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,2,Average of Dec-24,date,7352.317176870748,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,3,Average of Nov-25,date,5506.887558664285,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,4,Average of Dec-25,date,5304.384028977811,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,5,MoM,percentage,-3.6772773645589325,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,6,YoY,percentage,-27.854254633293266,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,10,Average of Dec-24,date,16482.47023809524,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,11,Average of Nov-25,date,13702.933182374998,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,12,Average of Dec-25,date,13403.817215301673,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,13,MoM,percentage,-2.182860874327659,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,14,YoY,percentage,-18.678347227820296,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-12,LPG DECEMBER 2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,2,Average of Nov-24,date,7079.309324511053,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,3,Average of Oct-25,date,8153.212452226165,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,4,Average of Nov-25,date,5506.887558664285,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,5,MoM,percentage,-32.457450472044584,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,6,YoY,percentage,-22.211513775821217,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,10,Average of Nov-24,date,17333.093857122927,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,11,Average of Oct-25,date,18762.059115277785,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,12,Average of Nov-25,date,13702.933182374998,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,13,MoM,percentage,-26.964662576844688,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,14,YoY,percentage,-20.943524016378277,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-11,LPG NOVEMBER 2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,1,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,2,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,3,STATES,geography,NORTH CENTRAL, | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,4,Average of Apr-25,date,7432.218771930892,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,5,Average of Mar-26,date,7665.030263593456,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,6,Average of Apr-26,date,8774.687496918155,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,7,MOM,percentage,14.476880001312338,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,8,YOY,percentage,18.062825734588657,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,9,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,10,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,11,STATES,geography,NORTH CENTRAL,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,12,Average of Apr-25,date,19330.54692982723,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,13,Average of Mar-26,date,19984.00423041221,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,14,Average of Apr-26,date,22865.290170866818,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,15,MOM,percentage,14.417961021394234,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-04,Sheet1,16,YOY,percentage,18.285790122086226,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,1,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,2,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,3,STATES,geography,NORTH CENTRAL, | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,4,Average of Mar-25,date,7047.23245953801,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,5,Average of Feb-26,date,6816.17942857143,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,6,Average of Mar-26,date,7665.03026359346,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,7,MOM,percentage,12.4534696293923,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,8,YOY,percentage,8.76653079918339,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,9,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,10,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,11,STATES,geography,NORTH CENTRAL,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,12,Average of Mar-25,date,17296.6525774164,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,13,Average of Feb-26,date,17040.4485714286,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,14,Average of Mar-26,date,19984.0042304122,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,15,MOM,percentage,17.2739329404688,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-03,Sheet1,16,YOY,percentage,15.5368308461288,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,1,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,2,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,3,STATES,geography,NORTH CENTRAL, | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,4,Average of Feb-25,date,6963.809523809524,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,5,Average of Jan-26,date,5427.508377563778,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,6,Average of Feb-26,date,6816.179428571428,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,7,MOM,percentage,25.585792861198243,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,8,YOY,percentage,-2.1199617067833856,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,9,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,10,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,11,STATES,geography,NORTH CENTRAL,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,12,Average of Feb-25,date,17166.666666666664,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,13,Average of Jan-26,date,13640.199515338014,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,14,Average of Feb-26,date,17040.44857142857,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,15,MOM,percentage,24.92814751182395,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-02,LPG FEBRUARY 2026,16,YOY,percentage,-0.7352510402219252,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,2,Average of Oct-24,date,6808.996309878118,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,3,Average of Sept-25,unknown,6335.717033968249,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,4,Average of Oct-25,date,8153.212452226165,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,5,MoM,percentage,28.68649923147791,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,6,YoY,percentage,19.741766351054295,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,10,Average of Oct-24,date,16411.18511749752,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,11,Average of Sept-25,unknown,15992.7211563492,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,12,Average of Oct-25,date,18762.059115277785,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,13,MoM,percentage,17.316239880973242,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,14,YoY,percentage,14.3248277376006,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-10,LPG OCTOBER_2025,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,1,STATES,geography,NORTH CENTRAL, | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,2,Average of Jan-25,date,7016.0103433333325,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,3,Average of Dec-25,date,5304.384028977811,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,4,Average of Jan-26,date,5427.508377563778,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,5,MOM,percentage,2.321180893263744,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,6,YOY,percentage,-22.641100683082115,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,9,STATES,geography,NORTH CENTRAL,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,10,Average of Jan-25,date,17197.883001190472,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,11,Average of Dec-25,date,13403.817215301673,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,12,Average of Jan-26,date,13640.199515338014,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,13,MOM,percentage,1.7635446398544445,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,14,YOY,percentage,-20.68675246602264,
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2026-01,LPG JANUARY 2026,17,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,1,,geography,NORTH CENTRAL,blank header cell | detected as the geography column
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,2,Average of Sept-24,unknown,6559.941809678417,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,3,Average of Aug-25,date,6387.148336734691,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,4,Average of Sept-25,unknown,6335.717033968249,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,5,MoM,percentage,-0.8052310679970134,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,6,YoY,percentage,-3.4180909254309455,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,7,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,8,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,9,,unknown,NORTH CENTRAL,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,10,Average of Sept-24,unknown,16027.161217514351,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,11,Average of Aug-25,date,16064.656556122443,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,12,Average of Sept-25,unknown,15992.7211563492,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,13,MoM,percentage,-0.44778672685554,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,14,YoY,percentage,-0.21488559762858017,
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,15,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,16,,unknown,,blank header cell
NBS,NBS LPG (Cooking Gas) Price Watch,2025-09,LPG_SEPTEMBER_2025,17,,unknown,,blank header cell
NBS,NBS Transport Fare Watch,2025-04,Transport April 2025,1,Zone,geography,Air fare charg.for specified routes single journey,
NBS,NBS Transport Fare Watch,2025-04,Transport April 2025,2,Average of Apr-24,date,89189.18918918919,
NBS,NBS Transport Fare Watch,2025-04,Transport April 2025,3,Average of Mar-25,date,128432.80177064867,
NBS,NBS Transport Fare Watch,2025-04,Transport April 2025,4,Average of Apr-25,date,130243.90022074325,
NBS,NBS Transport Fare Watch,2025-04,Transport April 2025,5,MoM,percentage,1.4101525662647938,
NBS,NBS Transport Fare Watch,2025-04,Transport April 2025,6,YoY,percentage,46.031039641439406,
NBS,NBS Transport Fare Watch,2025-04,State Transport,1,State,geography,ABIA, | detected as the geography column
NBS,NBS Transport Fare Watch,2025-04,State Transport,2,Air fare charg.for specified routes single journey,price,127530,
NBS,NBS Transport Fare Watch,2025-04,State Transport,3,"Bus journey intercity, state route, charg. per per",geography,8706.97550770297,
NBS,NBS Transport Fare Watch,2025-04,State Transport,4,"Bus journey within  city , per  drop constant  rou",unknown,489.388051806387,
NBS,NBS Transport Fare Watch,2025-04,State Transport,5,Journey by motorcycle (okada) per drop,unknown,671.8168099601498,
NBS,NBS Transport Fare Watch,2025-04,State Transport,6,Water transport : water way passenger  transportat,unknown,850,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,1,Zone,geography,Air fare charg.for specified routes single journey,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,2,Average of Feb-24,date,88000,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,3,Average of Jan-25,date,126907.709171982,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,4,Average of Feb-25,date,126586.38375263065,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,5,MoM,percentage,-0.25319613871203434,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,6,YoY,percentage,43.8481633552621,
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,7,,unknown,,blank header cell
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,8,,unknown,,blank header cell
NBS,NBS Transport Fare Watch,2025-02,Transport February 2025,9,,unknown,,blank header cell
