date,jurisdiction,metric_code,value,in_primary_window
2025-09-01,Delta,CPI_ALL_ITEMS_MOM_PCT,1.273694642967186,True
2025-09-01,Ebonyi,CPI_ALL_ITEMS_MOM_PCT,-2.882958151606573,True
2025-09-01,Edo,CPI_ALL_ITEMS_MOM_PCT,1.7511076628813953,True
2025-09-01,Ekiti,CPI_ALL_ITEMS_MOM_PCT,-3.78510815164266,True
2025-09-01,Enugu,CPI_ALL_ITEMS_MOM_PCT,0.9590913365272088,True
2025-09-01,Gombe,CPI_ALL_ITEMS_MOM_PCT,0.1482861553822658,True
2025-09-01,Imo,CPI_ALL_ITEMS_MOM_PCT,0.6523814654544111,True
2025-09-01,Jigawa,CPI_ALL_ITEMS_MOM_PCT,-3.6951745775686495,True
2025-09-01,Kaduna,CPI_ALL_ITEMS_MOM_PCT,0.1376108453836195,True
2025-09-01,Kano,CPI_ALL_ITEMS_MOM_PCT,-2.8566275462785318,True
2025-09-01,Katsina,CPI_ALL_ITEMS_MOM_PCT,2.405094756911481,True
2025-09-01,Kebbi,CPI_ALL_ITEMS_MOM_PCT,-0.8519110557874541,True
2025-09-01,Kogi,CPI_ALL_ITEMS_MOM_PCT,-1.469375899908698,True
2025-09-01,Kwara,CPI_ALL_ITEMS_MOM_PCT,-3.3304894306955646,True
2025-09-01,Lagos,CPI_ALL_ITEMS_MOM_PCT,6.024039675364861,True
2025-09-01,Nasarawa,CPI_ALL_ITEMS_MOM_PCT,7.486942303073476,True
2025-09-01,Niger,CPI_ALL_ITEMS_MOM_PCT,-8.138547151367192,True
2025-09-01,Ogun,CPI_ALL_ITEMS_MOM_PCT,-2.8880038406300628,True
2025-09-01,Ondo,CPI_ALL_ITEMS_MOM_PCT,1.132920916586542,True
2025-09-01,Osun,CPI_ALL_ITEMS_MOM_PCT,1.5775444370199807,True
2025-09-01,Oyo,CPI_ALL_ITEMS_MOM_PCT,-5.564295427373693,True
2025-09-01,Plateau,CPI_ALL_ITEMS_MOM_PCT,-4.134373840435771,True
2025-09-01,Rivers,CPI_ALL_ITEMS_MOM_PCT,-0.4013343587042897,True
2025-09-01,Sokoto,CPI_ALL_ITEMS_MOM_PCT,-2.6185131506119177,True
2025-09-01,Taraba,CPI_ALL_ITEMS_MOM_PCT,4.431836208795232,True
2025-09-01,Yobe,CPI_ALL_ITEMS_MOM_PCT,0.7143521211716575,True
2025-09-01,Zamfara,CPI_ALL_ITEMS_MOM_PCT,9.36304518806898,True
