release_month,observation_month,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,price_ngn_per_litre,unit,source_period_label,is_primary_release,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-09-01,2025-08-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,953.1356179775281,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,33,3,C33
2025-09-01,2025-08-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1076.06,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,34,3,C34
2025-09-01,2025-08-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,975.3,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,35,3,C35
2025-09-01,2025-08-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1032.684,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,36,3,C36
2025-09-01,2025-08-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,953.4,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,37,3,C37
2025-09-01,2025-08-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1014.86,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,38,3,C38
2025-09-01,2025-08-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,993.3816666666667,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,39,3,C39
2025-09-01,2025-08-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,988.2533804986764,NGN per litre,2025-08-01,FALSE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,40,3,C40
2025-09-01,2025-09-01,STATE,Abia,Abia,Abia,South East,FALSE,1000.25,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,3,4,D3
2025-09-01,2025-09-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,962.6883333333334,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,4,4,D4
2025-09-01,2025-09-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,995.1009166666666,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,5,4,D5
2025-09-01,2025-09-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,957.1400000000001,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,6,4,D6
2025-09-01,2025-09-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,989.0210154428912,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,7,4,D7
2025-09-01,2025-09-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,956.2922222222221,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,8,4,D8
2025-09-01,2025-09-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,929.05525,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,9,4,D9
2025-09-01,2025-09-01,STATE,Benue,Benue,Benue,North Central,FALSE,1096.9685000000002,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,10,4,D10
2025-09-01,2025-09-01,STATE,Borno,Borno,Borno,North East,FALSE,1045,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,11,4,D11
2025-09-01,2025-09-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,964.1071428571463,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,12,4,D12
2025-09-01,2025-09-01,STATE,Delta,Delta,Delta,South South,FALSE,927.7164793388428,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,13,4,D13
2025-09-01,2025-09-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1055.0912857142857,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,14,4,D14
2025-09-01,2025-09-01,STATE,Edo,Edo,Edo,South South,FALSE,920.909125,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,15,4,D15
2025-09-01,2025-09-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,901.2274285714286,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,16,4,D16
2025-09-01,2025-09-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1000.0316666666668,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,17,4,D17
2025-09-01,2025-09-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,959.1184444444445,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,18,4,D18
2025-09-01,2025-09-01,STATE,Imo,Imo,Imo,South East,FALSE,987.2981092436975,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,19,4,D19
2025-09-01,2025-09-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,956.6898181818183,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,20,4,D20
2025-09-01,2025-09-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,942.4333333333334,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,21,4,D21
2025-09-01,2025-09-01,STATE,Kano,Kano,Kano,North West,FALSE,939.5583666666666,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,22,4,D22
2025-09-01,2025-09-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,982.5409166666667,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,23,4,D23
2025-09-01,2025-09-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,942.756,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,24,4,D24
2025-09-01,2025-09-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,963.9555,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,25,4,D25
2025-09-01,2025-09-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,923.6463,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,26,4,D26
2025-09-01,2025-09-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,958.3815000000001,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,27,4,D27
2025-09-01,2025-09-01,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,984.948,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,28,4,D28
2025-09-01,2025-09-01,STATE,Niger,Niger,Niger,North Central,FALSE,1006.8557291666706,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,29,4,D29
2025-09-01,2025-09-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,946.7,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,30,4,D30
2025-09-01,2025-09-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,962.6828571428571,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,31,4,D31
2025-09-01,2025-09-01,STATE,Osun,Osun,Osun,South West,FALSE,933.175,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,32,4,D32
2025-09-01,2025-09-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,912.2288370786516,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,33,4,D33
2025-09-01,2025-09-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1013.999,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,34,4,D34
2025-09-01,2025-09-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,980.3549999999999,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,35,4,D35
2025-09-01,2025-09-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1023.39,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,36,4,D36
2025-09-01,2025-09-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,934.0200000000001,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,37,4,D37
2025-09-01,2025-09-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,988.93675,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,38,4,D38
2025-09-01,2025-09-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,967.4859166666666,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,39,4,D39
2025-09-01,2025-09-01,ZONE,North Central,North Central,,North Central,TRUE,993.2944803571434,NGN per litre,Average Price,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,4,7,G4
2025-09-01,2025-09-01,ZONE,North East,North East,,North East,TRUE,979.7447222222222,NGN per litre,Average Price,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,5,7,G5
2025-09-01,2025-09-01,ZONE,North West,North West,,North West,TRUE,964.9791930735931,NGN per litre,Average Price,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,8,7,G8
2025-09-01,2025-09-01,ZONE,South East,South East,,South East,TRUE,1006.3384154135083,NGN per litre,Average Price,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,3,7,G3
2025-09-01,2025-09-01,ZONE,South South,South South,,South South,TRUE,946.5471661993315,NGN per litre,Average Price,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,6,7,G6
2025-09-01,2025-09-01,ZONE,South West,South West,,South West,TRUE,935.7326037988229,NGN per litre,Average Price,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,7,7,G7
2025-09-01,2025-09-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,970.5879660649986,NGN per litre,2025-09-01,TRUE,,2,PMS_Report_AUG_SEPT_2025.zip,PMS_SEPTEMBER_2025.xlsx,PMS SEPTEMBER 2025,40,4,D40
2025-10-01,2024-10-01,STATE,Abia,Abia,Abia,South East,FALSE,1278.125,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,16,2,B16
2025-10-01,2024-10-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1124.6125,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,17,2,B17
2025-10-01,2024-10-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1210.9249877929688,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,18,2,B18
2025-10-01,2024-10-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1258.3333333333333,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,19,2,B19
2025-10-01,2024-10-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1283.125,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,20,2,B20
2025-10-01,2024-10-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1194.2857142857142,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,21,2,B21
2025-10-01,2024-10-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1250,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,22,2,B22
2025-10-01,2024-10-01,STATE,Benue,Benue,Benue,North Central,FALSE,1127.37284029447,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,23,2,B23
2025-10-01,2024-10-01,STATE,Borno,Borno,Borno,North East,FALSE,1283.7857142857142,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,24,2,B24
2025-10-01,2024-10-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1255.5555555555557,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,25,2,B25
2025-10-01,2024-10-01,STATE,Delta,Delta,Delta,South South,FALSE,1050,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,26,2,B26
2025-10-01,2024-10-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1292.857142857143,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,27,2,B27
2025-10-01,2024-10-01,STATE,Edo,Edo,Edo,South South,FALSE,1227.5,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,28,2,B28
2025-10-01,2024-10-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1116.4705882352941,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,29,2,B29
2025-10-01,2024-10-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1192.2007598876953,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,30,2,B30
2025-10-01,2024-10-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1232.8,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,31,2,B31
2025-10-01,2024-10-01,STATE,Imo,Imo,Imo,South East,FALSE,1237.4782608695652,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,32,2,B32
2025-10-01,2024-10-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1288.1818181818182,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,33,2,B33
2025-10-01,2024-10-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1163.7,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,34,2,B34
2025-10-01,2024-10-01,STATE,Kano,Kano,Kano,North West,FALSE,1170.8333333333333,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,35,2,B35
2025-10-01,2024-10-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1100,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,36,2,B36
2025-10-01,2024-10-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1189.25,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,37,2,B37
2025-10-01,2024-10-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1193.1373948317307,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,38,2,B38
2025-10-01,2024-10-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1162.4615384615386,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,39,2,B39
2025-10-01,2024-10-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1080.952380952381,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,40,2,B40
2025-10-01,2024-10-01,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,1063.6842105263158,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,41,2,B41
2025-10-01,2024-10-01,STATE,Niger,Niger,Niger,North Central,FALSE,1088.0721153846155,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,42,2,B42
2025-10-01,2024-10-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1161.111111111111,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,43,2,B43
2025-10-01,2024-10-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1172.857142857143,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,44,2,B44
2025-10-01,2024-10-01,STATE,Osun,Osun,Osun,South West,FALSE,1176.3157894736842,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,45,2,B45
2025-10-01,2024-10-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1188.75,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,46,2,B46
2025-10-01,2024-10-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1171.25,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,47,2,B47
2025-10-01,2024-10-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1154.27272727273,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,48,2,B48
2025-10-01,2024-10-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1110,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,49,2,B49
2025-10-01,2024-10-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1243.901805530895,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,50,2,B50
2025-10-01,2024-10-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1180.0961538461538,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,51,2,B51
2025-10-01,2024-10-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1164.2857142857142,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,52,2,B52
2025-10-01,2024-10-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1184.8254225255844,NGN per litre,2024-10-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,53,2,B53
2025-10-01,2025-09-01,STATE,Abia,Abia,Abia,South East,FALSE,1000.25,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,16,3,C16
2025-10-01,2025-09-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,962.6883333333334,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,17,3,C17
2025-10-01,2025-09-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,995.1009166666666,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,18,3,C18
2025-10-01,2025-09-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,957.1400000000001,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,19,3,C19
2025-10-01,2025-09-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,989.0210154428912,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,20,3,C20
2025-10-01,2025-09-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,956.2922222222221,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,21,3,C21
2025-10-01,2025-09-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,929.05525,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,22,3,C22
2025-10-01,2025-09-01,STATE,Benue,Benue,Benue,North Central,FALSE,1096.9685000000002,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,23,3,C23
2025-10-01,2025-09-01,STATE,Borno,Borno,Borno,North East,FALSE,1045,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,24,3,C24
2025-10-01,2025-09-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,964.1071428571463,NGN per litre,2025-09-01,FALSE,TITLE_ROW_MONTH_WRONG,15,PMS Report OCTOBER 2025.zip,PMS_OCT_2025.xlsx,PMS_OCT_2025,25,3,C25
